9015001,1,1,Fall,2000,B
9022539,538,1,Spring,2015,E
9015001,501,1,Fall,2012,A
9022540,2519,1,Fall,2010,C
9022540,2520,1,Fall,2013,E
9022541,1001,1,Spring,2014,D
9022540,2521,1,Fall,2011,B
9022541,502,1,Fall,2003,A
9022542,2522,1,Fall,2009,B
9022543,502,2,Fall,2009,E
9022542,2523,1,Spring,2013,B
9022501,1,1,Fall,2000,A
9022544,503,1,Fall,2008,A
9022542,2524,1,Spring,2000,A
9022501,501,1,Fall,2012,E
9022544,503,2,Spring,2012,C
9022542,2524,2,Spring,2013,C
9022501,1001,1,Spring,2014,B
9022545,504,1,Fall,2000,C
9022501,502,1,Fall,2003,B
9022546,2525,1,Spring,2015,A
9022545,505,1,Fall,2012,B
9022501,502,2,Fall,2009,D
9022546,2525,2,Spring,2014,A
9022545,506,1,Fall,2005,D
9022546,2526,1,Spring,2009,E
9022501,503,1,Fall,2008,D
9022547,507,1,Fall,2010,B
9022548,2527,1,Spring,2012,B
9022549,503,2,Spring,2012,E
9022547,507,2,Spring,2009,D
9022548,2527,2,Spring,2001,D
9022547,508,1,Fall,2013,E
9022550,504,1,Fall,2000,D
9022551,2528,1,Fall,2011,A
9022550,505,1,Fall,2012,D
9022551,2529,1,Fall,2015,E
9022547,508,2,Fall,2014,B
9022550,506,1,Fall,2005,C
9022552,2530,1,Spring,2001,A
9022547,509,1,Spring,2005,C
9022553,507,1,Fall,2010,A
9022552,2531,1,Fall,2011,B
9022547,509,2,Spring,2015,E
9022553,507,2,Spring,2009,A
9022552,2531,2,Spring,2000,B
9022554,508,1,Fall,2013,B
9022555,510,1,Fall,2010,E
9022556,2532,1,Spring,2002,B
9022554,508,2,Fall,2014,A
9022555,511,1,Fall,2009,C
9022556,2533,1,Spring,2013,D
9022554,509,1,Spring,2005,A
9022556,2534,1,Spring,2015,D
9022557,511,2,Fall,2005,D
9022554,509,2,Spring,2015,E
9022556,2535,1,Fall,2002,C
9022554,510,1,Fall,2010,B
9022558,512,1,Fall,2014,B
9022554,511,1,Fall,2009,E
9022556,2535,2,Spring,2015,B
9022558,513,1,Fall,2013,C
9022556,2536,1,Fall,2006,D
9022559,511,2,Fall,2005,C
9022558,514,1,Fall,2002,C
9022560,3001,1,Fall,2004,D
9022561,512,1,Fall,2014,D
9022558,514,2,Fall,2012,B
9022560,2537,1,Spring,2006,B
9022561,513,1,Fall,2013,C
9022560,2537,2,Spring,2003,C
9022562,515,1,Spring,2007,A
9022561,514,1,Fall,2002,E
9022560,2538,1,Spring,2010,E
9022563,516,1,Fall,2012,E
9022564,514,2,Fall,2012,D
9022565,3002,1,Spring,2002,C
9022565,2539,1,Spring,2013,E
9022564,515,1,Spring,2007,E
9022566,517,1,Spring,2013,C
9022564,516,1,Fall,2012,D
9022567,2539,2,Fall,2007,B
9022566,517,2,Spring,2000,A
9022568,517,1,Spring,2013,D
9022567,3003,1,Fall,2005,A
9022566,518,1,Spring,2009,C
9022568,517,2,Spring,2000,E
9022567,2540,1,Spring,2013,D
9022566,518,2,Spring,2008,E
9022568,518,1,Spring,2009,B
9022567,2540,2,Fall,2005,D
9022568,518,2,Spring,2008,C
9022569,519,1,Fall,2006,B
9022570,3004,1,Spring,2001,E
9022571,519,1,Fall,2006,B
9022569,519,2,Spring,2011,D
9022572,3501,1,Fall,2014,A
9022571,519,2,Spring,2011,B
9022569,520,1,Spring,2007,D
9022572,3501,2,Spring,2013,D
9022571,520,1,Spring,2007,B
9022573,520,2,Fall,2008,D
9022574,2001,1,Spring,2011,E
9022571,520,2,Fall,2008,A
9022571,521,1,Spring,2006,D
9022574,2001,2,Spring,2007,D
9022575,521,1,Spring,2006,A
9022574,3502,1,Spring,2008,A
9022571,521,2,Fall,2015,A
9022575,521,2,Fall,2015,B
9022574,3502,2,Spring,2003,E
9022576,522,1,Fall,2009,A
9022575,522,1,Fall,2009,A
9022576,523,1,Fall,2007,B
9022577,3503,1,Fall,2015,B
9022578,523,1,Fall,2007,B
9022576,524,1,Spring,2008,E
9022579,3503,2,Fall,2001,B
9022578,524,1,Spring,2008,A
9022576,525,1,Fall,2006,E
9022579,3504,1,Fall,2007,D
9022578,525,1,Fall,2006,C
9022579,3504,2,Fall,2009,B
9022580,526,1,Fall,2012,C
9022578,526,1,Fall,2012,D
9022508,503,1,Fall,2008,A
9022581,3505,1,Spring,2003,E
9022508,503,2,Spring,2012,D
9022581,3505,2,Fall,2013,E
9022582,526,2,Fall,2006,C
9022581,3506,1,Spring,2006,E
9022508,504,1,Fall,2000,E
9022582,527,1,Fall,2006,D
9022581,3506,2,Fall,2004,A
9022583,505,1,Fall,2012,E
9022582,527,2,Spring,2015,E
9022581,3507,1,Spring,2007,D
9022583,506,1,Fall,2005,B
9022582,528,1,Spring,2011,E
9022584,3508,1,Fall,2005,E
9022583,507,1,Fall,2010,D
9022582,529,1,Spring,2011,E
9022584,2002,1,Spring,2011,D
9022585,507,2,Spring,2009,B
9022585,508,1,Fall,2013,C
9022584,2003,1,Spring,2006,B
9022582,529,2,Spring,2012,E
9022585,508,2,Fall,2014,E
9022586,2003,2,Spring,2008,A
9022587,530,1,Fall,2004,A
9022586,2004,1,Fall,2011,B
9022588,509,1,Spring,2005,A
9022587,530,2,Fall,2000,C
9022588,509,2,Spring,2015,D
9022586,2005,1,Fall,2002,B
9022588,510,1,Fall,2010,D
9022589,531,1,Spring,2012,D
9022590,2005,2,Spring,2015,B
9022591,511,1,Fall,2009,E
9022590,2006,1,Spring,2008,E
9022589,532,1,Spring,2009,E
9022591,511,2,Fall,2005,C
9022590,2007,1,Spring,2007,D
9022589,533,1,Fall,2009,A
9022591,512,1,Fall,2014,A
9022592,2007,2,Spring,2001,B
9022589,534,1,Fall,2000,E
9022591,513,1,Fall,2013,B
9022591,514,1,Fall,2002,E
9022593,2008,1,Fall,2008,D
9022589,535,1,Fall,2007,B
9022593,2008,2,Spring,2009,C
9022591,514,2,Fall,2012,A
9022594,536,1,Fall,2000,D
9022595,515,1,Spring,2007,B
9022596,2009,1,Fall,2010,B
9022594,536,2,Spring,2007,A
9022595,516,1,Fall,2012,C
9022595,517,1,Spring,2013,D
9022597,2010,1,Spring,2002,D
9022594,537,1,Spring,2010,C
9022597,2011,1,Fall,2009,B
9022595,517,2,Spring,2000,C
9022594,537,2,Spring,2000,A
9022598,2012,1,Fall,2010,C
9022599,518,1,Spring,2009,E
9022594,538,1,Spring,2015,D
9022598,2012,2,Fall,2008,C
9022599,518,2,Spring,2008,A
9022594,539,1,Fall,2015,A
9022600,2013,1,Spring,2000,D
9022601,519,1,Fall,2006,A
9022600,2014,1,Spring,2003,D
9022602,540,1,Spring,2004,E
9022601,519,2,Spring,2011,E
9022600,2014,2,Spring,2000,A
9022601,520,1,Spring,2007,D
9022602,1501,1,Fall,2007,D
9022600,2015,1,Fall,2007,B
9022601,520,2,Fall,2008,A
9022600,2015,2,Spring,2015,C
9022601,521,1,Spring,2006,C
9022603,541,1,Spring,2002,A
9022604,2016,1,Spring,2001,A
9022605,521,2,Fall,2015,E
9022603,541,2,Spring,2006,E
9022605,522,1,Fall,2009,E
9022604,2017,1,Spring,2003,C
9022603,542,1,Fall,2003,E
9022605,523,1,Fall,2007,D
9022604,2017,2,Fall,2008,C
9022603,543,1,Fall,2013,E
9022605,524,1,Spring,2008,D
9022606,2018,1,Fall,2006,B
9022603,2501,1,Fall,2000,B
9022605,525,1,Fall,2006,E
9022606,2019,1,Fall,2009,E
9022605,526,1,Fall,2012,B
9022607,2501,2,Fall,2010,B
9022608,2020,1,Spring,2007,D
9022609,526,2,Fall,2006,C
9022608,2020,2,Fall,2001,B
9022607,2502,1,Spring,2010,E
9022609,527,1,Fall,2006,E
9022610,2021,1,Spring,2015,E
9022607,2503,1,Fall,2006,E
9022609,527,2,Spring,2015,A
9022610,2022,1,Spring,2005,E
9022607,2503,2,Fall,2015,E
9022610,2023,1,Spring,2009,A
9022611,528,1,Spring,2011,A
9022610,2024,1,Fall,2009,C
9022612,2504,1,Spring,2012,D
9022611,529,1,Spring,2011,C
9022613,2024,2,Fall,2003,E
9022611,529,2,Spring,2012,C
9022612,2505,1,Spring,2010,D
9022611,530,1,Fall,2004,A
9022613,2025,1,Fall,2015,E
9022612,2506,1,Spring,2002,E
9022613,2026,1,Fall,2012,C
9022611,530,2,Fall,2000,D
9022612,2506,2,Fall,2005,A
9022613,2027,1,Fall,2000,B
9022611,531,1,Spring,2012,C
9022613,2028,1,Fall,2015,E
9022615,532,1,Spring,2009,B
9022614,2507,1,Spring,2006,D
9022613,2029,1,Spring,2009,D
9022615,533,1,Fall,2009,D
9022616,2508,1,Spring,2007,B
9022617,2029,2,Fall,2001,A
9022615,534,1,Fall,2000,A
9022616,2509,1,Spring,2013,D
9022615,535,1,Fall,2007,C
9022618,2030,1,Fall,2003,A
9005001,1,1,Fall,2000,A
9022580,526,2,Fall,2006,B
9022539,539,1,Fall,2015,C
9002501,1,1,Fall,2000,B
9022502,1,1,Fall,2000,D
9022504,1,1,Fall,2000,B
9022505,1,1,Fall,2000,D
9022619,2510,1,Spring,2008,E
9022619,2511,1,Fall,2009,A
9022505,501,1,Fall,2012,B
9022620,2511,2,Spring,2012,E
9022505,1001,1,Spring,2014,E
9022620,2512,1,Fall,2005,C
9022505,502,1,Fall,2003,D
9022620,2512,2,Spring,2000,C
9022505,502,2,Fall,2009,D
9022504,501,1,Fall,2012,C
9022504,1001,1,Spring,2014,B
9022621,503,1,Fall,2008,D
9022621,503,2,Spring,2012,B
9022622,502,1,Fall,2003,A
9022621,504,1,Fall,2000,D
9022622,502,2,Fall,2009,B
9022622,503,1,Fall,2008,C
9022623,505,1,Fall,2012,B
9022624,503,2,Spring,2012,E
9022625,506,1,Fall,2005,A
9022625,507,1,Fall,2010,D
9022624,504,1,Fall,2000,B
9022625,507,2,Spring,2009,B
9022624,505,1,Fall,2012,A
9022625,508,1,Fall,2013,C
9022624,506,1,Fall,2005,D
9022624,507,1,Fall,2010,B
9022626,508,2,Fall,2014,C
9022626,509,1,Spring,2005,B
9022624,507,2,Spring,2009,B
9022626,509,2,Spring,2015,C
9022628,510,1,Fall,2010,D
9022628,511,1,Fall,2009,C
9022629,501,1,Fall,2012,C
9022629,1001,1,Spring,2014,C
9022630,511,2,Fall,2005,A
9022629,502,1,Fall,2003,B
9022631,512,1,Fall,2014,C
9022629,502,2,Fall,2009,A
9022631,513,1,Fall,2013,D
9022629,503,1,Fall,2008,A
9022632,514,1,Fall,2002,D
9022633,503,2,Spring,2012,B
9022632,514,2,Fall,2012,B
9022633,504,1,Fall,2000,B
9022632,515,1,Spring,2007,C
9022633,505,1,Fall,2012,D
9022634,516,1,Fall,2012,C
9022633,506,1,Fall,2005,B
9022633,507,1,Fall,2010,B
9022634,517,1,Spring,2013,C
9022634,517,2,Spring,2000,E
9022635,507,2,Spring,2009,D
9022634,518,1,Spring,2009,B
9022635,508,1,Fall,2013,A
9022634,518,2,Spring,2008,D
9022635,508,2,Fall,2014,E
9022634,519,1,Fall,2006,D
9022636,509,1,Spring,2005,D
9022637,519,2,Spring,2011,E
9022636,509,2,Spring,2015,D
9022638,520,1,Spring,2007,E
9022639,510,1,Fall,2010,E
9022638,520,2,Fall,2008,E
9022639,511,1,Fall,2009,C
9022638,521,1,Spring,2006,C
9022639,511,2,Fall,2005,A
9022641,512,1,Fall,2014,A
9022640,521,2,Fall,2015,E
9022640,522,1,Fall,2009,B
9022641,513,1,Fall,2013,A
9022642,523,1,Fall,2007,E
9022643,514,1,Fall,2002,E
9022642,524,1,Spring,2008,E
9022643,514,2,Fall,2012,E
9022644,525,1,Fall,2006,A
9022643,515,1,Spring,2007,D
9022644,526,1,Fall,2012,D
9022643,516,1,Fall,2012,D
9022644,526,2,Fall,2006,D
9022645,517,1,Spring,2013,A
9022644,527,1,Fall,2006,D
9022645,517,2,Spring,2000,D
9022647,518,1,Spring,2009,B
9022646,527,2,Spring,2015,E
9022647,518,2,Spring,2008,C
9022646,528,1,Spring,2011,D
9022647,519,1,Fall,2006,B
9022646,529,1,Spring,2011,E
9022647,519,2,Spring,2011,D
9022648,529,2,Spring,2012,A
9022647,520,1,Spring,2007,C
9022649,530,1,Fall,2004,E
9022647,520,2,Fall,2008,B
9022649,530,2,Fall,2000,A
9022650,521,1,Spring,2006,E
9022649,531,1,Spring,2012,E
9022650,521,2,Fall,2015,B
9022649,532,1,Spring,2009,B
9022651,522,1,Fall,2009,D
9022652,533,1,Fall,2009,D
9022651,523,1,Fall,2007,E
9022652,534,1,Fall,2000,D
9022651,524,1,Spring,2008,C
9022653,535,1,Fall,2007,C
9022654,525,1,Fall,2006,A
9022653,536,1,Fall,2000,E
9022654,526,1,Fall,2012,E
9022653,536,2,Spring,2007,A
9022654,526,2,Fall,2006,B
9022655,537,1,Spring,2010,A
9022656,527,1,Fall,2006,D
9022655,537,2,Spring,2000,E
9022655,538,1,Spring,2015,A
9022657,527,2,Spring,2015,E
9022657,528,1,Spring,2011,B
9022658,539,1,Fall,2015,E
9022657,529,1,Spring,2011,C
9022658,540,1,Spring,2004,E
9022658,1501,1,Fall,2007,B
9022657,529,2,Spring,2012,B
9022658,541,1,Spring,2002,A
9022657,530,1,Fall,2004,C
9022658,541,2,Spring,2006,D
9022659,530,2,Fall,2000,C
9022660,542,1,Fall,2003,B
9022659,531,1,Spring,2012,D
9022661,543,1,Fall,2013,E
9022662,532,1,Spring,2009,D
9022661,2501,1,Fall,2000,D
9022662,533,1,Fall,2009,E
9022661,2501,2,Fall,2010,B
9022663,534,1,Fall,2000,C
9022661,2502,1,Spring,2010,A
9022663,535,1,Fall,2007,D
9022661,2503,1,Fall,2006,E
9022663,536,1,Fall,2000,D
9022661,2503,2,Fall,2015,B
9022663,536,2,Spring,2007,C
9022664,2504,1,Spring,2012,A
9022665,537,1,Spring,2010,A
9022664,2505,1,Spring,2010,C
9022665,537,2,Spring,2000,A
9022664,2506,1,Spring,2002,A
9022665,538,1,Spring,2015,E
9022666,2506,2,Fall,2005,E
9022665,539,1,Fall,2015,A
9022666,2507,1,Spring,2006,E
9022665,540,1,Spring,2004,D
9022666,2508,1,Spring,2007,C
9022665,1501,1,Fall,2007,D
9022666,2509,1,Spring,2013,D
9022667,541,1,Spring,2002,B
9022666,2510,1,Spring,2008,A
9022667,541,2,Spring,2006,E
9022666,2511,1,Fall,2009,E
9022667,542,1,Fall,2003,D
9022668,2511,2,Spring,2012,C
9022667,543,1,Fall,2013,B
9022667,2501,1,Fall,2000,E
9022669,2512,1,Fall,2005,B
9022667,2501,2,Fall,2010,E
9022669,2512,2,Spring,2000,B
9022670,2502,1,Spring,2010,B
9022671,2513,1,Fall,2013,B
9022670,2503,1,Fall,2006,E
9022671,2514,1,Fall,2011,C
9022670,2503,2,Fall,2015,C
9022671,2514,2,Fall,2015,E
9022670,2504,1,Spring,2012,A
9022672,2515,1,Fall,2012,C
9022673,2505,1,Spring,2010,C
9022672,2515,2,Fall,2015,C
9022673,2506,1,Spring,2002,C
9022672,2516,1,Fall,2007,A
9022673,2506,2,Fall,2005,D
9022672,2517,1,Spring,2014,C
9022673,2507,1,Spring,2006,B
9022672,2517,2,Spring,2010,C
9022673,2508,1,Spring,2007,A
9022674,2518,1,Fall,2008,E
9022675,2509,1,Spring,2013,C
9022674,2519,1,Fall,2010,C
9022675,2510,1,Spring,2008,E
9022674,2520,1,Fall,2013,D
9022676,2521,1,Fall,2011,A
9022675,2511,1,Fall,2009,C
9022676,2522,1,Fall,2009,B
9022675,2511,2,Spring,2012,E
9022677,2523,1,Spring,2013,E
9022675,2512,1,Fall,2005,A
9022677,2524,1,Spring,2000,B
9022678,2512,2,Spring,2000,C
9022677,2524,2,Spring,2013,C
9022678,2513,1,Fall,2013,E
9022677,2525,1,Spring,2015,D
9022678,2514,1,Fall,2011,C
9022679,2525,2,Spring,2014,E
9022678,2514,2,Fall,2015,D
9022679,2526,1,Spring,2009,E
9022680,2515,1,Fall,2012,A
9022679,2527,1,Spring,2012,D
9022681,2515,2,Fall,2015,C
9022679,2527,2,Spring,2001,A
9022681,2516,1,Fall,2007,E
9022679,2528,1,Fall,2011,C
9022681,2517,1,Spring,2014,B
9022682,2529,1,Fall,2015,E
9022681,2517,2,Spring,2010,B
9022682,2530,1,Spring,2001,D
9022683,2518,1,Fall,2008,E
9022682,2531,1,Fall,2011,C
9022683,2519,1,Fall,2010,C
9022682,2531,2,Spring,2000,C
9022683,2520,1,Fall,2013,A
9022683,2521,1,Fall,2011,A
9022684,2532,1,Spring,2002,C
9022683,2522,1,Fall,2009,C
9022684,2533,1,Spring,2013,B
9022685,2534,1,Spring,2015,A
9022686,2523,1,Spring,2013,E
9022685,2535,1,Fall,2002,E
9022686,2524,1,Spring,2000,A
9022686,2524,2,Spring,2013,B
9022687,2535,2,Spring,2015,D
9022687,2536,1,Fall,2006,B
9022687,3001,1,Fall,2004,A
9022686,2525,1,Spring,2015,A
9022688,2537,1,Spring,2006,D
9022688,2537,2,Spring,2003,D
9022686,2525,2,Spring,2014,B
9022689,2538,1,Spring,2010,D
9022686,2526,1,Spring,2009,B
9022689,3002,1,Spring,2002,E
9022690,2527,1,Spring,2012,E
9022689,2539,1,Spring,2013,D
9022690,2527,2,Spring,2001,A
9022689,2539,2,Fall,2007,C
9022691,2528,1,Fall,2011,A
9022689,3003,1,Fall,2005,B
9022691,2529,1,Fall,2015,D
9020002,2540,1,Spring,2013,C
9022691,2530,1,Spring,2001,A
9022691,2531,1,Fall,2011,B
9020002,2540,2,Fall,2005,E
9022691,2531,2,Spring,2000,C
9020002,3004,1,Spring,2001,A
9022691,2532,1,Spring,2002,E
9020003,3501,1,Fall,2014,A
9020003,3501,2,Spring,2013,D
9020004,2533,1,Spring,2013,B
9020003,2001,1,Spring,2011,E
9020004,2534,1,Spring,2015,E
9020005,2001,2,Spring,2007,B
9020006,2535,1,Fall,2002,E
9020005,3502,1,Spring,2008,B
9020006,2535,2,Spring,2015,D
9020005,3502,2,Spring,2003,B
9020005,3503,1,Fall,2015,B
9020007,2536,1,Fall,2006,E
9020005,3503,2,Fall,2001,B
9020007,3001,1,Fall,2004,D
9020008,3504,1,Fall,2007,B
9020007,2537,1,Spring,2006,A
9020008,3504,2,Fall,2009,D
9022620,2513,1,Fall,2013,A
9020008,3505,1,Spring,2003,D
9022620,2514,1,Fall,2011,B
9020008,3505,2,Fall,2013,B
9022620,2514,2,Fall,2015,E
9020008,3506,1,Spring,2006,D
9020010,3506,2,Fall,2004,A
9020009,2515,1,Fall,2012,E
9020010,3507,1,Spring,2007,A
9020009,2515,2,Fall,2015,A
9020010,3508,1,Fall,2005,C
9020011,2516,1,Fall,2007,E
9020010,2002,1,Spring,2011,B
9020012,2517,1,Spring,2014,C
9020013,2003,1,Spring,2006,B
9020013,2003,2,Spring,2008,C
9020014,2517,2,Spring,2010,B
9020013,2004,1,Fall,2011,A
9020014,2518,1,Fall,2008,B
9020013,2005,1,Fall,2002,D
9020015,2519,1,Fall,2010,D
9020013,2005,2,Spring,2015,C
9020015,2520,1,Fall,2013,D
9020016,2006,1,Spring,2008,C
9020015,2521,1,Fall,2011,E
9020017,2007,1,Spring,2007,B
9020015,2522,1,Fall,2009,C
9020017,2007,2,Spring,2001,D
9020015,2523,1,Spring,2013,C
9020017,2008,1,Fall,2008,A
9020018,2524,1,Spring,2000,D
9020017,2008,2,Spring,2009,C
9020018,2524,2,Spring,2013,D
9020017,2009,1,Fall,2010,C
9022615,536,1,Fall,2000,D
9020018,2525,1,Spring,2015,D
9020019,2010,1,Spring,2002,C
9020020,536,2,Spring,2007,D
9020018,2525,2,Spring,2014,B
9020021,2011,1,Fall,2009,A
9020020,537,1,Spring,2010,E
9020021,2012,1,Fall,2010,E
9020018,2526,1,Spring,2009,D
9020022,537,2,Spring,2000,E
9020021,2012,2,Fall,2008,D
9020018,2527,1,Spring,2012,B
9020023,538,1,Spring,2015,D
9020024,2527,2,Spring,2001,E
9020025,539,1,Fall,2015,D
9020024,2528,1,Fall,2011,E
9020024,2529,1,Fall,2015,B
9020025,540,1,Spring,2004,D
9020025,1501,1,Fall,2007,B
9020024,2530,1,Spring,2001,B
9020025,541,1,Spring,2002,D
9020026,2531,1,Fall,2011,E
9020027,541,2,Spring,2006,E
9020026,2531,2,Spring,2000,D
9020027,542,1,Fall,2003,D
9020026,2532,1,Spring,2002,A
9020027,543,1,Fall,2013,E
9020026,2533,1,Spring,2013,B
9020027,2501,1,Fall,2000,D
9020026,2534,1,Spring,2015,A
9020026,2535,1,Fall,2002,C
9020028,2501,2,Fall,2010,D
9020029,2535,2,Spring,2015,C
9020028,2502,1,Spring,2010,D
9020029,2536,1,Fall,2006,B
9020030,2503,1,Fall,2006,B
9020029,3001,1,Fall,2004,D
9020030,2503,2,Fall,2015,E
9020029,2537,1,Spring,2006,E
9020030,2504,1,Spring,2012,B
9020031,2537,2,Spring,2003,C
9020030,2505,1,Spring,2010,C
9020031,2538,1,Spring,2010,E
9020032,2506,1,Spring,2002,B
9020031,3002,1,Spring,2002,C
9020032,2506,2,Fall,2005,E
9020031,2539,1,Spring,2013,C
9020032,2507,1,Spring,2006,B
9020033,2539,2,Fall,2007,A
9020032,2508,1,Spring,2007,B
9020032,2509,1,Spring,2013,B
9020033,3003,1,Fall,2005,B
9020033,2540,1,Spring,2013,C
9020034,2510,1,Spring,2008,E
9020034,2511,1,Fall,2009,D
9020033,2540,2,Fall,2005,B
9020034,2511,2,Spring,2012,A
9020033,3004,1,Spring,2001,B
9020035,2512,1,Fall,2005,C
9020033,3501,1,Fall,2014,C
9020035,2512,2,Spring,2000,A
9020036,3501,2,Spring,2013,D
9020035,2513,1,Fall,2013,C
9020036,2001,1,Spring,2011,C
9020035,2514,1,Fall,2011,C
9020036,2001,2,Spring,2007,D
9020035,2514,2,Fall,2015,A
9020036,3502,1,Spring,2008,A
9020037,2515,1,Fall,2012,C
9020036,3502,2,Spring,2003,E
9020037,2515,2,Fall,2015,A
9020036,3503,1,Fall,2015,C
9020037,2516,1,Fall,2007,E
9020038,3503,2,Fall,2001,D
9020039,2517,1,Spring,2014,A
9020038,3504,1,Fall,2007,C
9020039,2517,2,Spring,2010,E
9020038,3504,2,Fall,2009,E
9020039,2518,1,Fall,2008,B
9020038,3505,1,Spring,2003,C
9020040,2519,1,Fall,2010,B
9020038,3505,2,Fall,2013,D
9020040,2520,1,Fall,2013,A
9020038,3506,1,Spring,2006,A
9020040,2521,1,Fall,2011,C
9020041,3506,2,Fall,2004,C
