358,545,1,Fall,2007
731,546,1,Spring,2007
331,547,1,Spring,2007
337,548,1,Fall,2012
483,549,1,Fall,2003
765,549,2,Spring,2006
785,550,1,Fall,2006
298,551,1,Spring,2014
556,552,1,Fall,2008
721,552,2,Fall,2001
556,553,1,Spring,2005
585,554,1,Spring,2015
86,554,2,Spring,2014
926,555,1,Fall,2000
943,555,2,Fall,2012
55,556,1,Fall,2003
888,557,1,Spring,2007
261,557,2,Fall,2001
509,558,1,Spring,2006
391,558,2,Fall,2001
568,559,1,Spring,2013
787,560,1,Fall,2007
677,560,2,Spring,2014
627,561,1,Spring,2010
811,561,2,Fall,2011
523,562,1,Fall,2002
190,563,1,Fall,2000
955,564,1,Spring,2011
244,565,1,Fall,2014
114,566,1,Spring,2012
983,567,1,Fall,2013
677,568,1,Fall,2009
139,568,2,Fall,2011
333,569,1,Fall,2001
681,569,2,Fall,2015
813,570,1,Spring,2001
895,571,1,Fall,2006
827,571,2,Spring,2006
456,572,1,Spring,2001
909,572,2,Fall,2014
190,573,1,Spring,2014
668,4501,1,Spring,2013
668,4501,2,Spring,2015
231,574,1,Fall,2000
738,3005,1,Spring,2007
437,3005,2,Fall,2011
902,575,1,Spring,2002
789,3509,1,Spring,2003
652,4001,1,Fall,2013
661,4001,2,Fall,2003
691,4502,1,Fall,2000
823,4503,1,Fall,2006
416,4002,1,Spring,2003
843,4002,2,Fall,2011
85,4003,1,Fall,2003
144,4004,1,Spring,2009
906,4005,1,Spring,2007
559,4006,1,Fall,2004
335,4007,1,Fall,2008
605,4007,2,Fall,2009
977,4008,1,Fall,2005
624,4009,1,Spring,2001
702,4009,2,Fall,2002
534,4010,1,Spring,2011
323,4011,1,Fall,2004
600,4012,1,Spring,2002
257,4012,2,Fall,2012
444,4013,1,Fall,2010
794,4014,1,Fall,2004
880,4014,2,Spring,2000
797,4015,1,Spring,2003
445,4016,1,Fall,2006
736,4017,1,Fall,2012
565,4018,1,Fall,2005
252,4019,1,Fall,2013
296,4020,1,Spring,2012
544,4020,2,Spring,2007
537,4021,1,Spring,2008
987,4022,1,Fall,2008
601,4023,1,Fall,2011
766,4024,1,Spring,2006
328,4025,1,Fall,2001
991,4025,2,Fall,2004
318,4026,1,Fall,2004
3,4026,2,Fall,2003
634,4027,1,Fall,2001
54,4027,2,Spring,2009
495,4028,1,Spring,2006
795,576,1,Fall,2006
618,576,2,Spring,2007
784,4029,1,Spring,2013
846,577,1,Spring,2012
121,4030,1,Fall,2000
357,4030,2,Spring,2011
816,578,1,Spring,2002
897,4031,1,Fall,2001
915,579,1,Spring,2014
452,579,2,Spring,2011
317,4032,1,Fall,2001
570,4032,2,Fall,2005
976,580,1,Fall,2013
266,4033,1,Spring,2006
887,581,1,Fall,2005
978,581,2,Fall,2014
243,4034,1,Fall,2005
801,4034,2,Spring,2005
526,582,1,Spring,2013
602,582,2,Fall,2008
436,4035,1,Spring,2008
427,4036,1,Fall,2003
281,4036,2,Spring,2000
165,583,1,Spring,2009
23,583,2,Spring,2013
22,4037,1,Fall,2008
419,584,1,Spring,2004
108,585,1,Spring,2010
693,585,2,Spring,2012
552,4038,1,Fall,2015
773,586,1,Spring,2006
824,4039,1,Fall,2001
294,587,1,Fall,2014
764,587,2,Fall,2006
96,4040,1,Fall,2000
901,588,1,Spring,2013
582,588,2,Fall,2015
807,4041,1,Fall,2001
248,589,1,Spring,2004
463,589,2,Spring,2014
173,4042,1,Spring,2010
445,590,1,Spring,2000
685,4043,1,Fall,2002
91,591,1,Spring,2009
35,4044,1,Fall,2015
270,4044,2,Spring,2007
258,4045,1,Fall,2010
491,592,1,Spring,2009
637,592,2,Spring,2005
187,4046,1,Spring,2001
601,593,1,Fall,2004
887,4047,1,Fall,2012
153,594,1,Spring,2003
488,594,2,Spring,2006
182,4048,1,Spring,2005
38,4048,2,Spring,2002
284,595,1,Fall,2009
308,4049,1,Fall,2009
726,4049,2,Fall,2009
472,596,1,Fall,2008
90,596,2,Fall,2002
880,4050,1,Spring,2001
440,597,1,Spring,2015
873,4051,1,Spring,2001
771,4051,2,Spring,2012
6,598,1,Spring,2000
597,598,2,Fall,2004
33,4052,1,Spring,2003
966,599,1,Fall,2008
728,599,2,Spring,2001
907,4053,1,Spring,2014
166,4053,2,Fall,2014
353,600,1,Spring,2014
539,600,2,Spring,2015
969,4054,1,Fall,2011
648,4054,2,Fall,2000
901,601,1,Fall,2003
262,4055,1,Spring,2004
525,4055,2,Fall,2004
475,602,1,Fall,2009
233,602,2,Spring,2014
653,4056,1,Spring,2015
81,603,1,Spring,2008
810,603,2,Fall,2013
232,4057,1,Fall,2011
204,4057,2,Fall,2010
217,604,1,Fall,2009
717,604,2,Spring,2005
179,4058,1,Fall,2011
486,4058,2,Spring,2001
434,605,1,Fall,2000
700,605,2,Fall,2003
418,4059,1,Spring,2003
335,606,1,Fall,2009
366,4060,1,Spring,2000
241,4060,2,Spring,2005
67,607,1,Spring,2011
12,607,2,Spring,2003
250,608,1,Fall,2008
341,608,2,Fall,2012
921,4061,1,Spring,2006
811,4061,2,Spring,2014
91,4062,1,Spring,2013
560,609,1,Fall,2007
976,609,2,Spring,2012
77,4063,1,Fall,2002
369,610,1,Spring,2005
322,4064,1,Spring,2000
391,611,1,Fall,2000
292,4065,1,Fall,2005
703,4065,2,Spring,2013
419,612,1,Fall,2009
787,4066,1,Fall,2007
568,4066,2,Fall,2015
651,613,1,Spring,2005
311,4067,1,Spring,2015
149,614,1,Spring,2000
71,614,2,Spring,2007
206,4068,1,Fall,2003
183,4068,2,Fall,2014
991,615,1,Fall,2011
317,616,1,Spring,2003
131,616,2,Spring,2004
602,4069,1,Fall,2012
488,617,1,Fall,2006
759,617,2,Spring,2005
958,4070,1,Spring,2006
477,4070,2,Fall,2003
85,618,1,Spring,2004
601,618,2,Spring,2000
666,4071,1,Spring,2006
438,4071,2,Spring,2001
256,619,1,Fall,2014
929,619,2,Fall,2002
521,620,1,Fall,2015
316,4072,1,Spring,2009
703,4073,1,Spring,2012
56,4073,2,Spring,2012
813,621,1,Fall,2000
635,4074,1,Fall,2000
624,622,1,Fall,2007
616,622,2,Fall,2005
860,4075,1,Fall,2009
117,4075,2,Fall,2004
663,623,1,Spring,2006
521,623,2,Spring,2004
580,4076,1,Fall,2000
839,624,1,Spring,2004
655,4077,1,Fall,2006
30,625,1,Spring,2011
63,4078,1,Spring,2000
972,4078,2,Fall,2003
307,626,1,Spring,2013
946,4079,1,Spring,2004
580,627,1,Fall,2005
660,627,2,Fall,2012
184,4080,1,Spring,2012
435,4080,2,Spring,2010
914,628,1,Fall,2013
990,628,2,Spring,2000
979,4081,1,Fall,2014
602,4081,2,Spring,2002
969,629,1,Spring,2000
332,629,2,Spring,2014
153,4082,1,Fall,2000
413,630,1,Fall,2000
582,4083,1,Spring,2009
98,4083,2,Spring,2009
273,631,1,Fall,2000
573,631,2,Spring,2010
164,4084,1,Spring,2010
761,632,1,Spring,2013
238,4085,1,Fall,2000
528,633,1,Spring,2002
245,4086,1,Spring,2006
211,4086,2,Fall,2005
672,634,1,Fall,2004
345,634,2,Spring,2015
910,4087,1,Spring,2006
331,635,1,Spring,2010
306,635,2,Fall,2011
653,4088,1,Fall,2000
122,636,1,Spring,2014
3,4089,1,Spring,2015
86,637,1,Fall,2007
274,4090,1,Fall,2012
857,638,1,Fall,2012
449,4091,1,Fall,2012
54,4091,2,Fall,2007
898,639,1,Spring,2005
62,639,2,Fall,2009
532,640,1,Fall,2014
895,4092,1,Fall,2000
60,641,1,Fall,2009
535,4093,1,Spring,2000
716,642,1,Fall,2014
795,642,2,Spring,2006
81,4094,1,Spring,2008
127,643,1,Spring,2003
362,643,2,Spring,2010
830,4095,1,Spring,2012
256,4095,2,Spring,2014
982,644,1,Spring,2012
251,4096,1,Spring,2015
357,4096,2,Fall,2001
853,645,1,Fall,2014
617,4097,1,Spring,2001
15,4097,2,Fall,2015
670,646,1,Fall,2003
82,4098,1,Fall,2011
157,4098,2,Spring,2015
593,647,1,Fall,2005
266,648,1,Spring,2004
803,4099,1,Fall,2002
831,4100,1,Fall,2013
865,4100,2,Fall,2015
421,649,1,Spring,2006
961,649,2,Fall,2003
328,4101,1,Fall,2012
4,650,1,Spring,2002
155,4102,1,Fall,2013
121,651,1,Fall,2008
795,4103,1,Fall,2009
264,4103,2,Fall,2005
856,652,1,Spring,2013
537,4104,1,Spring,2012
399,4104,2,Fall,2010
145,653,1,Fall,2001
333,653,2,Fall,2013
463,654,1,Fall,2000
255,654,2,Spring,2014
492,4105,1,Fall,2000
146,655,1,Fall,2002
132,655,2,Spring,2001
124,4106,1,Fall,2011
511,4106,2,Spring,2004
703,656,1,Fall,2002
316,4107,1,Spring,2006
703,657,1,Spring,2011
484,4108,1,Fall,2012
5,658,1,Spring,2008
542,4109,1,Fall,2014
819,659,1,Fall,2011
480,659,2,Fall,2007
401,4110,1,Spring,2003
586,4110,2,Fall,2007
388,660,1,Spring,2002
475,660,2,Fall,2008
802,4111,1,Spring,2011
705,4111,2,Spring,2001
756,661,1,Fall,2001
195,661,2,Fall,2012
918,4112,1,Spring,2003
176,4112,2,Fall,2003
52,4113,1,Fall,2015
438,4114,1,Fall,2013
272,4115,1,Spring,2000
868,4116,1,Fall,2014
334,4116,2,Fall,2008
570,4117,1,Fall,2002
575,4117,2,Spring,2002
552,4118,1,Spring,2011
721,4118,2,Spring,2013
746,4119,1,Fall,2005
17,4120,1,Fall,2007
608,4121,1,Spring,2013
44,4121,2,Fall,2011
322,4122,1,Fall,2000
628,4122,2,Spring,2015
301,4123,1,Spring,2008
848,4123,2,Fall,2003
522,4124,1,Fall,2005
873,4125,1,Fall,2006
214,4126,1,Fall,2015
553,4126,2,Spring,2004
453,4127,1,Spring,2002
930,4127,2,Fall,2001
599,4128,1,Spring,2002
636,4129,1,Fall,2015
909,4129,2,Spring,2004
187,4130,1,Fall,2009
813,4130,2,Spring,2002
512,4131,1,Fall,2000
159,4132,1,Fall,2002
836,4132,2,Fall,2004
498,4133,1,Spring,2000
182,4134,1,Fall,2011
50,4135,1,Spring,2001
444,4135,2,Spring,2007
423,4136,1,Fall,2005
603,4136,2,Fall,2000
586,4137,1,Spring,2012
833,4137,2,Spring,2012
854,4138,1,Spring,2014
371,4138,2,Fall,2006
86,4139,1,Fall,2006
462,4140,1,Spring,2006
618,4141,1,Spring,2006
982,4141,2,Spring,2005
860,4142,1,Fall,2009
937,4143,1,Fall,2005
173,4144,1,Fall,2006
602,4144,2,Fall,2003
429,4145,1,Spring,2008
72,4146,1,Fall,2011
348,4146,2,Spring,2008
542,4147,1,Spring,2002
932,4148,1,Fall,2009
489,4148,2,Spring,2011
361,4149,1,Fall,2001
418,4150,1,Fall,2002
241,4151,1,Spring,2007
287,4152,1,Fall,2004
223,4153,1,Fall,2011
916,4154,1,Spring,2006
834,4154,2,Fall,2001
81,4155,1,Fall,2000
504,4155,2,Spring,2007
88,4156,1,Spring,2010
167,4157,1,Spring,2007
819,4157,2,Spring,2014
79,4158,1,Fall,2013
579,4159,1,Spring,2014
208,4159,2,Spring,2014
444,4160,1,Spring,2014
111,4161,1,Fall,2008
812,4162,1,Fall,2010
978,4162,2,Spring,2002
256,4163,1,Fall,2008
695,4164,1,Spring,2013
314,4164,2,Spring,2001
413,4165,1,Spring,2011
360,4165,2,Spring,2006
526,4166,1,Spring,2015
765,4166,2,Spring,2011
13,4167,1,Fall,2013
843,4167,2,Fall,2014
765,4168,1,Fall,2005
448,4168,2,Fall,2001
999,4169,1,Fall,2010
386,4169,2,Spring,2015
955,4170,1,Fall,2010
122,4170,2,Fall,2002
614,4171,1,Spring,2002
274,4172,1,Spring,2000
383,4173,1,Spring,2009
105,4173,2,Fall,2000
730,4174,1,Spring,2009
627,4175,1,Fall,2014
427,4175,2,Fall,2001
796,4176,1,Spring,2010
258,4176,2,Fall,2010
902,4177,1,Fall,2009
992,4178,1,Fall,2001
778,4178,2,Spring,2003
241,4179,1,Spring,2007
775,4180,1,Spring,2009
915,4181,1,Fall,2008
731,4182,1,Spring,2008
69,4183,1,Spring,2014
868,4184,1,Spring,2009
654,4184,2,Fall,2001
196,4185,1,Spring,2009
276,4186,1,Fall,2012
410,4187,1,Fall,2000
843,4187,2,Spring,2015
953,4188,1,Spring,2011
519,4189,1,Spring,2000
290,4189,2,Fall,2007
868,4190,1,Fall,2003
935,4191,1,Fall,2000
37,4192,1,Spring,2000
900,4192,2,Fall,2003
926,4193,1,Fall,2013
49,4194,1,Fall,2013
846,4194,2,Spring,2006
864,4195,1,Spring,2000
833,4195,2,Fall,2011
832,4196,1,Spring,2006
233,4197,1,Fall,2008
245,4197,2,Fall,2004
826,4198,1,Spring,2015
375,4198,2,Fall,2009
260,4199,1,Spring,2009
269,4199,2,Spring,2006
694,4200,1,Fall,2014
830,4201,1,Spring,2013
28,4201,2,Fall,2013
230,4202,1,Fall,2011
688,4203,1,Fall,2007
778,4203,2,Fall,2001
765,4204,1,Spring,2015
990,4204,2,Spring,2004
797,4205,1,Fall,2005
213,4206,1,Fall,2005
592,4206,2,Spring,2009
373,4207,1,Fall,2002
231,4207,2,Spring,2011
44,4208,1,Fall,2001
526,4208,2,Fall,2008
357,4209,1,Spring,2014
885,4209,2,Spring,2006
428,4210,1,Spring,2008
699,4210,2,Spring,2008
292,4211,1,Fall,2001
631,4211,2,Spring,2013
260,4212,1,Spring,2008
746,4212,2,Fall,2006
894,4213,1,Spring,2001
632,4213,2,Spring,2002
961,4214,1,Fall,2005
325,4215,1,Fall,2002
882,4215,2,Fall,2013
977,4216,1,Fall,2013
198,4217,1,Fall,2011
694,4218,1,Fall,2015
703,4219,1,Fall,2008
988,4220,1,Spring,2015
162,4220,2,Fall,2006
201,4221,1,Spring,2011
624,4221,2,Fall,2002
280,4222,1,Spring,2005
223,4222,2,Spring,2004
513,4223,1,Fall,2008
945,4224,1,Fall,2004
565,4224,2,Spring,2000
864,4225,1,Spring,2007
746,4226,1,Spring,2006
596,4227,1,Fall,2005
439,4227,2,Fall,2003
522,4228,1,Spring,2014
770,4228,2,Fall,2012
449,4229,1,Fall,2003
174,4230,1,Spring,2013
594,4230,2,Spring,2003
117,4231,1,Spring,2012
146,4231,2,Spring,2012
651,4232,1,Fall,2004
608,4232,2,Fall,2006
219,4233,1,Spring,2015
967,4233,2,Fall,2001
424,4234,1,Spring,2008
695,4235,1,Fall,2014
523,4235,2,Spring,2014
455,4236,1,Spring,2012
272,4236,2,Spring,2006
928,4237,1,Fall,2014
142,4238,1,Fall,2000
810,4238,2,Fall,2009
237,4239,1,Spring,2012
633,4239,2,Fall,2005
336,4240,1,Fall,2004
503,4240,2,Fall,2012
103,4241,1,Spring,2003
564,4242,1,Fall,2012
195,4242,2,Fall,2014
7,4243,1,Fall,2014
386,4244,1,Spring,2010
323,4244,2,Spring,2007
403,4245,1,Fall,2011
106,4245,2,Fall,2001
143,4246,1,Fall,2006
322,4247,1,Spring,2000
429,4248,1,Fall,2007
244,4248,2,Spring,2008
173,4249,1,Fall,2002
247,4250,1,Spring,2008
890,4251,1,Fall,2006
598,4252,1,Spring,2000
769,4253,1,Fall,2003
465,4253,2,Spring,2000
714,4254,1,Fall,2008
872,4254,2,Spring,2001
447,4255,1,Fall,2010
741,4256,1,Spring,2010
722,4256,2,Fall,2015
107,4257,1,Fall,2012
751,4257,2,Spring,2011
279,4258,1,Spring,2011
392,4259,1,Spring,2002
99,4260,1,Fall,2000
1,4260,2,Spring,2009
684,4261,1,Spring,2013
596,4261,2,Spring,2013
266,4262,1,Spring,2000
217,4263,1,Spring,2001
749,4264,1,Spring,2002
51,4265,1,Spring,2008
741,4266,1,Spring,2015
248,4266,2,Spring,2009
966,4267,1,Spring,2004
270,4268,1,Spring,2011
166,4269,1,Spring,2007
430,4270,1,Fall,2014
168,4270,2,Fall,2012
190,4271,1,Fall,2009
873,4272,1,Fall,2014
953,4272,2,Spring,2012
769,4273,1,Spring,2001
484,4274,1,Spring,2001
982,4275,1,Fall,2012
873,4275,2,Spring,2011
73,4276,1,Spring,2009
120,4276,2,Fall,2005
969,4277,1,Fall,2005
650,4278,1,Spring,2008
224,4278,2,Fall,2006
507,4279,1,Spring,2008
313,4280,1,Fall,2010
806,4281,1,Spring,2009
861,4281,2,Spring,2010
320,4282,1,Spring,2010
115,4283,1,Fall,2010
576,4284,1,Fall,2011
117,4284,2,Spring,2014
341,4285,1,Fall,2003
823,4286,1,Spring,2010
870,4286,2,Spring,2005
535,4287,1,Fall,2014
543,4288,1,Spring,2011
256,4288,2,Fall,2012
766,4289,1,Fall,2004
551,4289,2,Spring,2002
838,4290,1,Fall,2007
104,4290,2,Spring,2001
570,4291,1,Fall,2003
882,4292,1,Spring,2005
777,4293,1,Spring,2009
814,4293,2,Fall,2003
284,4294,1,Fall,2003
312,4294,2,Fall,2002
786,4295,1,Fall,2000
895,4295,2,Spring,2000
605,4296,1,Spring,2012
97,4296,2,Spring,2014
441,4297,1,Spring,2005
285,4297,2,Fall,2003
588,4298,1,Spring,2012
778,4299,1,Fall,2006
175,4299,2,Fall,2005
960,4300,1,Spring,2013
636,4300,2,Spring,2002
532,4301,1,Spring,2014
945,4301,2,Spring,2003
554,4302,1,Fall,2008
811,4302,2,Spring,2011
345,4303,1,Fall,2013
732,4303,2,Fall,2014
758,4304,1,Fall,2012
338,4305,1,Spring,2001
444,4306,1,Spring,2000
217,4307,1,Spring,2002
620,4307,2,Spring,2009
695,4308,1,Spring,2001
279,4309,1,Spring,2003
323,4310,1,Spring,2015
989,4311,1,Fall,2015
852,4312,1,Spring,2015
939,4312,2,Fall,2000
417,4313,1,Spring,2007
103,4313,2,Fall,2014
136,4314,1,Fall,2002
179,4314,2,Fall,2015
82,4315,1,Spring,2001
58,4316,1,Fall,2014
171,4317,1,Spring,2012
252,4318,1,Fall,2001
415,4318,2,Spring,2009
433,4319,1,Spring,2004
702,4319,2,Fall,2010
57,4320,1,Fall,2001
275,4321,1,Fall,2008
674,4321,2,Spring,2004
436,4322,1,Spring,2014
998,4322,2,Spring,2014
344,4323,1,Fall,2011
253,4323,2,Spring,2008
830,4324,1,Fall,2015
917,4325,1,Fall,2008
368,4326,1,Spring,2008
299,4327,1,Spring,2006
890,4328,1,Spring,2002
630,4328,2,Fall,2011
509,4329,1,Fall,2004
847,4329,2,Fall,2007
396,4330,1,Spring,2011
318,4331,1,Fall,2010
607,4332,1,Fall,2012
463,4332,2,Fall,2004
96,4333,1,Fall,2011
840,4334,1,Fall,2010
164,4334,2,Spring,2007
229,4335,1,Fall,2002
159,4336,1,Fall,2009
953,4337,1,Spring,2010
822,4338,1,Spring,2012
597,4338,2,Spring,2012
152,4339,1,Spring,2015
643,4340,1,Spring,2006
596,4340,2,Spring,2014
467,4341,1,Spring,2002
39,4341,2,Spring,2012
33,4342,1,Fall,2005
316,4342,2,Fall,2014
478,4343,1,Fall,2005
871,4343,2,Spring,2002
441,4344,1,Fall,2009
227,4344,2,Spring,2003
829,4345,1,Spring,2006
414,4346,1,Fall,2010
669,4346,2,Spring,2014
158,4347,1,Fall,2010
106,4347,2,Fall,2013
786,4348,1,Fall,2012
378,4349,1,Fall,2008
533,4349,2,Spring,2003
76,4350,1,Fall,2003
56,4350,2,Fall,2001
586,4351,1,Spring,2008
597,4352,1,Fall,2014
283,4352,2,Spring,2013
627,4353,1,Fall,2001
732,4353,2,Spring,2013
240,4354,1,Spring,2013
224,4354,2,Spring,2001
178,4355,1,Fall,2014
396,4356,1,Spring,2008
98,4356,2,Fall,2006
65,4357,1,Spring,2001
491,4358,1,Spring,2007
849,4359,1,Spring,2013
102,4360,1,Fall,2014
803,4361,1,Spring,2000
863,4361,2,Fall,2001
903,4362,1,Fall,2012
597,4362,2,Fall,2004
771,4363,1,Spring,2009
532,4364,1,Fall,2009
203,4365,1,Spring,2004
485,4365,2,Fall,2000
418,4366,1,Spring,2006
400,4367,1,Fall,2004
203,4367,2,Spring,2014
440,1502,1,Fall,2007
869,1503,1,Spring,2012
705,1503,2,Spring,2002
971,1504,1,Fall,2003
124,1504,2,Fall,2007
83,1505,1,Spring,2007
751,1505,2,Fall,2015
950,1506,1,Fall,2007
332,1506,2,Spring,2002
976,1507,1,Fall,2010
225,1507,2,Fall,2013
982,1508,1,Spring,2002
823,1508,2,Spring,2007
442,1509,1,Fall,2004
114,1509,2,Spring,2004
12,1510,1,Fall,2012
213,1510,2,Fall,2013
299,1511,1,Fall,2008
364,1512,1,Spring,2006
328,1513,1,Spring,2007
374,1513,2,Spring,2009
869,1514,1,Fall,2011
597,1515,1,Spring,2012
49,1516,1,Fall,2014
606,1516,2,Fall,2013
28,1517,1,Spring,2001
936,1518,1,Fall,2004
450,1518,2,Fall,2002
773,1519,1,Spring,2013
268,1519,2,Fall,2008
844,1520,1,Spring,2003
742,1521,1,Spring,2007
342,1522,1,Fall,2010
844,1522,2,Fall,2008
967,1523,1,Spring,2009
50,1523,2,Fall,2013
735,1524,1,Fall,2011
249,1525,1,Spring,2000
544,1525,2,Spring,2010
919,1526,1,Spring,2007
323,1527,1,Spring,2005
243,1527,2,Fall,2014
775,1528,1,Fall,2004
813,1529,1,Fall,2001
432,1529,2,Fall,2004
263,1530,1,Spring,2004
0,1530,2,Spring,2013
728,1531,1,Fall,2003
455,1532,1,Fall,2002
146,1533,1,Fall,2003
139,1534,1,Spring,2006
167,1535,1,Fall,2010
941,1535,2,Spring,2000
313,1536,1,Spring,2005
165,1536,2,Fall,2010
577,1537,1,Spring,2011
121,1538,1,Fall,2003
680,1539,1,Fall,2005
623,1539,2,Fall,2001
657,1540,1,Spring,2006
410,1541,1,Fall,2003
284,1542,1,Spring,2008
885,1543,1,Spring,2003
116,1544,1,Spring,2007
251,1544,2,Fall,2003
890,1545,1,Spring,2012
537,1546,1,Fall,2008
38,1546,2,Spring,2009
659,1547,1,Fall,2000
112,1548,1,Spring,2015
793,1549,1,Spring,2011
164,1549,2,Spring,2003
